Parent X. Child Weight Probability
atad5a -> hexb 0.158311 0.936997
cerkl -| zgc:136564 -0.169615 0.936994
tyms -> atad5a 0.179899 0.936983
slc3a2a -> rpl7 0.597914 0.936962
si:dkey-56i24.1 -| si:ch73-40i7.2 -0.04273 0.936914
pdcd2l -> LOC101885604 0.054323 0.936913
zgc:110224 -| fam129bb -0.066883 0.936902
cdca7b -> ms4a17a.6 0.097074 0.936859
tyms -| zgc:110216 -0.055872 0.936852
tmsb4x -| si:dkey-22a1.3 -0.116452 0.936804
tgfbi -| fn1b -0.553377 0.936783
si:ch211-26b3.4 -| tuba8l4 -0.609769 0.936773
zgc:86764 -> lamb1b 0.165264 0.936745
cfp -> rps12 0.974035 0.936741
slc3a2a -> sftpbb 0.118967 0.936729
LOC101885604 -| nkain1 -0.120713 0.936726
cfp -| eef1a1l1 -0.326957 0.936678
limd2 -> apex1 0.060915 0.936678
mcoln3a -> si:dkey-56m19.5 0.097529 0.936649
flna -> nkain1 0.048696 0.936646
si:dkey-102g19.3 -> rps25 0.448088 0.936645
pstpip1a -> tirap 0.100427 0.936625
LOC100334934 -> cd74a 0.338009 0.936579
tirap -| rpl37 -0.511385 0.936529
slmapb -| dicp2.1 -0.05889 0.936517
slc2a6 -| tagln2 -0.843607 0.936484
si:ch211-113a14.18 -> mthfd1b 0.10357 0.936423
pnrc2 -> mki67 0.120061 0.936393
anxa1a -> pdlim1 0.722528 0.936359
slc2a6 -| grn1 -0.292738 0.936352
prc1b -> c1qa 0.109776 0.936341
csf3r -> kcnf1a 0.251046 0.93633
si:ch73-40i7.2 -> gstm.2 0.713706 0.936264
rps25 -> apol1 0.040612 0.936225
sftpbb -> illr4 0.105498 0.936211
cks1b -| caly -0.202018 0.936189
si:dkey-257i7.5 -> ncaph 0.135764 0.936188
cenpk -> e2f8 0.099618 0.936098
cyb5r2 -| erg -0.086691 0.936096
LOC570115 -> rad51 0.179901 0.936095
rps25 -> si:dkey-56f14.7 0.05829 0.936095
haus5 -> zgc:86764 0.149403 0.936078
si:dkey-106l3.6 -| mfap4 -0.10561 0.936069
sgk3 -| susd1 -0.481444 0.936051
si:dkeyp-9d4.2 -| pbk -0.195921 0.936018
cmklr1 -| ddx5 -0.467087 0.936016
krcp -| apex1 -0.119057 0.935978
si:dkey-22a1.3 -| ncaph -0.118018 0.935976
im:6904482 -> mmp14b 0.292719 0.93588
cd74a -| LOC559066 -0.065796 0.935879
si:dkey-257i7.5 -> spc24 0.166068 0.935868
tfb1m -> mapk12a 0.049638 0.935815
serpinb1 -| cd74b -0.146878 0.935811
si:ch211-18i17.2 -> n6amt2 0.156023 0.935776
ncaph2 -> tgfbi 0.05911 0.935719
c1qa -| ctgfa -0.808987 0.935706
si:ch211-26b3.4 -| anxa1a -0.136198 0.935662
myb -| eef1a1l1 -0.099467 0.935604
rps25 -> dennd2da 0.083704 0.935549
rps24 -> sgk3 0.041675 0.935514
fli1b -> mcl1a 0.205884 0.935492
tfeb -> dachd 0.144789 0.935469
tirap -| tpt1 -0.652157 0.935422
zgc:110224 -| gnai2b -0.131577 0.935416
galm -> dachd 0.112941 0.935403
gig2q -| cks1b -0.383099 0.9354
txn -| rpl39 -1.019013 0.935383
hexb -> mmp14b 0.254349 0.935364
zgc:113411 -> grn1 0.109217 0.935351
fli1b -| ncf2 -0.110677 0.935339
si:ch73-40i7.2 -| nsl1 -0.158266 0.935337
sgk3 -> pnrc2 0.45137 0.935296
fam129bb -> atp1a3a 0.120723 0.935219
cmklr1 -> rps13 0.819767 0.935215
larp4ab -| lamb1b -0.138595 0.935206
zgc:110216 -| zgc:110340 -0.123845 0.935171
zgc:136564 -| vwf -0.064911 0.93516
ncapd2 -| grna -0.142629 0.935134
itgb2 -| chaf1b -0.133863 0.935121
illr4 -> cdk6 0.225098 0.935108
poln -> phkg1a 0.135844 0.935104
si:dkeyp-9d4.2 -| mrps35 -0.164191 0.934968
rps27.1 -> ltb4r 0.042495 0.934947
tubb4b -> c1qb 0.07444 0.934899
rpa3 -| cmklr1 -0.100569 0.934879
si:ch211-161h7.4 -> slmapb 0.092518 0.934879
cox8b -> LOC795086 0.050944 0.934877
si:dkey-106l3.6 -> fam107b 0.133279 0.934804
erg -| zgc:112234 -0.533751 0.93479
si:dkey-195m11.11 -| rps25 -0.811448 0.934769
moxd1 -> si:ch211-193e13.5 0.093437 0.934731
cd74b -> grna 0.120711 0.93469
atic -> si:ch73-90p23.1 0.066121 0.934679
zgc:136564 -> ndc80 0.166412 0.934678
csf3r -| fli1b -0.159152 0.934672
znhit3 -> marcksl1a 0.128824 0.934656
rpl11 -| soul5 -0.035611 0.934654
cd74a -| si:dkey-188i13.7 -0.031811 0.934627
rps29 -> mcoln3a 0.065095 0.934623
si:dkey-261m9.17 -| lamb1b -0.175206 0.934581
ctss2.2 -| anxa1a -0.110627 0.934547
moxd1 -> spc25 0.16203 0.934516
smc4 -| mrc1b -0.102257 0.934465
runx1 -| si:ch211-193e13.5 -0.081797 0.93443
ncapd2 -| LOC559066 -0.074584 0.934414
soul5 -| ms4a17a.6 -0.075024 0.934365
LOC100334934 -> arhgdig 0.442699 0.934356
tgfbi -> fzd8b 0.311389 0.934322
rpl39 -| c1qb -0.100745 0.934277
si:ch211-74m13.3 -| mettl1 -0.232812 0.934272
dhfr -| ms4a17a.10 -0.057906 0.934257
zgc:110340 -> rpl23 0.485757 0.934231
si:dkey-261m9.17 -| fzd8b -0.230864 0.934193
chaf1b -| cbsa -0.0729 0.934169
zgc:110340 -| si:dkey-56i24.1 -0.112227 0.934016
stoml3b -| rpl8 -1.299415 0.933983
lygl1 -| chtf8 -0.115803 0.933972
sftpbb -> cyp3c1 0.071589 0.933962
si:ch73-90p23.1 -| dachd -0.128642 0.933946
mettl1 -> erg 0.053611 0.933877
si:dkey-56m19.5 -> erh 0.633127 0.933869
tcea3 -| gabrp -0.073351 0.933836
si:dkey-204f11.64 -> mettl1 0.210845 0.933825
ncapg2 -| kcnf1a -0.185114 0.933806
slc2a6 -| thbs1 -0.868198 0.933794
gata1b -| kif15 -0.098829 0.933746
csf3r -> spc24 0.21178 0.933734
tspan5a -> pbk 0.091767 0.933728
erg -| tirap -0.081608 0.933701
spns3 -| gnai2b -0.177749 0.933669
soul5 -> phkg1a 0.149164 0.933659
ms4a17a.6 -| ms4a17a.6 -0.088107 0.93362
zgc:153405 -> si:dkey-261m9.12 0.098225 0.933571
atad5a -| si:ch211-113a14.18 -0.078422 0.933568
slc2a6 -> mapk12a 0.061662 0.933558
si:dkeyp-87d8.8 -| aga -0.05361 0.933481
kcnf1a -> itgb2 0.11806 0.933446
rpl6 -> si:dkey-5n18.1 0.072723 0.933442
mylk5 -> csf1rb 0.140878 0.933417
zgc:110540 -> mki67 0.211461 0.933354
dachd -| rpl31 -0.430523 0.933327
smc2 -> si:ch211-283g2.2 0.069747 0.933327
ephx2 -| si:ch211-113a14.28 -0.111834 0.93331
ncapg2 -| smc2 -0.139352 0.93325
rap1b -| si:dkey-108k21.14 -0.049633 0.933164
LOC100148591 -| btf3 -0.446451 0.933144
marcksl1a -| rpl30 -0.720263 0.933137
znhit3 -> nsun3 0.091469 0.933133
tagln2 -> si:dkey-102g19.3 0.078804 0.933129
metap1 -| rps13 -0.453449 0.933126
mpp4a -> stoml3b 0.119553 0.933032
tfeb -> erh 0.72421 0.933017
si:ch211-113a14.28 -> gpr84 0.077022 0.932997
si:dkey-172j4.3 -> si:ch211-284o19.8 0.219776 0.932987
vwf -| gtse1 -0.097858 0.932966
hsp90ab1 -| mrc1b -0.068133 0.932942
il1b -| metap1 -0.27324 0.932797
spc24 -| n6amt2 -0.107093 0.932784
fgl2a -> si:dkey-261m9.17 0.062788 0.932734
si:dkey-185e18.7 -> gata2b 0.08687 0.932712
gata2b -| mapk12a -0.047103 0.932705
srgn -> nadk2 0.15327 0.932701
si:ch211-113a14.28 -> mfap4 0.097344 0.932684
gata2a -> chaf1a 0.151727 0.932655
mafba -| si:busm1-266f07.2 -0.076251 0.932655
cdk6 -| fam107b -0.082225 0.932645
mcoln3a -> c5ar1 0.088046 0.932642
rpl6 -| soul5 -0.040144 0.932611
cecr1b -> cdk6 0.26359 0.9326
ssuh2rs1 -> nadk2 0.204865 0.932599
eef1a1l1 -| nsun3 -0.060404 0.932531
si:ch73-90p23.1 -| tat -0.135359 0.932516
mettl1 -| chaf1b -0.107311 0.932484
fzd8b -> gnai2b 0.102754 0.932455
ncaph -> cyb5r2 0.045705 0.93243
smc2 -| atad5a -0.105314 0.93235
adoa -| gata1a -0.84389 0.932334
cdk6 -> runx1 0.124327 0.932281
si:ch211-283g2.2 -| kcnf1a -0.226419 0.932228
si:ch211-113a14.18 -> znhit3 0.114176 0.932225
slc3a2a -> rrm1 0.371047 0.932205
rps15 -| lamb1b -0.086683 0.932182
si:ch211-26b3.4 -| mylk5 -0.078795 0.932179
slc2a6 -> rps3a 0.786709 0.932157
si:dkey-108k21.14 -| si:ch211-266i6.3 -0.165318 0.932142
e2f7 -> zgc:86764 0.152958 0.932135
gig2q -| atad5a -0.169421 0.932134
si:dkey-261m9.12 -| poln -0.119685 0.932098
ncaph2 -> mki67 0.198911 0.932079
krcp -> atad5a 0.157667 0.932062
rbm47 -| rpl18 -1.150628 0.932051
mcl1a -| LOC101884755 -0.05728 0.932024
si:dkey-126g1.9 -> atic 0.182717 0.932019
tirap -> si:dkey-22a1.3 0.102498 0.932004
cd74b -| soul5 -0.044073 0.931996
vrk2 -> mylk5 0.089376 0.931967
atp1a3a -| haus1 -0.15556 0.931961
rbm47 -| tnfrsf9a -0.874893 0.931908
haus5 -| cenph -0.099713 0.93189
mcoln3a -> zgc:158446 0.126323 0.931849
gtse1 -> zgc:110540 0.312543 0.931846
si:ch73-90p23.1 -> rps25 0.563022 0.931823
tmsb4x -> tal1 0.619883 0.931751
rps2 -| si:dkey-111e8.5 -0.033275 0.931711
txn -> ndc80 0.145419 0.931701
amt -> atad5a 0.157443 0.931627
hmga1a -| lig1 -0.072372 0.931624
dachd -> tyms 0.270409 0.931608
gpr183a -| cenpn -0.106267 0.931601
lamb1b -> si:ch211-266i6.3 0.100903 0.931571
efhd2 -| gata2b -0.067491 0.93157
cbsa -> pbk 0.188634 0.931567
LOC101885604 -> slc2a6 0.095368 0.931558
rps19 -> yes1 0.037939 0.931539
fam129bb -| poln -0.13662 0.9315
rps25 -> si:ch211-283g2.2 0.051542 0.931449
si:ch211-39k3.2 -| fli1b -0.121896 0.931393
prim2 -> LOC570115 0.083556 0.931385
rap1b -> phkg1a 0.165932 0.931351
hook1 -> mis12 0.195868 0.931346
gtse1 -| rps23 -0.545161 0.931333
sftpbb -| ncapg2 -0.157097 0.931317
rhag -> ccr9a 0.047758 0.931309
c1qb -| ponzr1 -0.235757 0.931298
chaf1a -> si:dkey-108k21.14 0.064111 0.931296
cdc6 -| metap1 -0.148473 0.931253
LOC101885604 -| si:busm1-266f07.2 -0.103252 0.931235
zgc:86764 -> mthfd1b 0.100849 0.931206
tyw3 -| c24h7orf50 -0.14773 0.931191
pnrc2 -> apol1 0.054646 0.93118
ppiaa -> LOC101884755 0.048448 0.931136
itgb2 -| cth -0.065901 0.931064
cmklr1 -| rps6 -1.200844 0.931024
pbk -> ms4a17a.10 0.064672 0.931022
si:dkey-102g19.3 -> tubb4b 0.627281 0.930878
slc29a2 -> mrps35 0.153005 0.930852
rps3a -| soul5 -0.032386 0.930787
zgc:86764 -| irf8 -0.087455 0.930772
tirap -| rps19 -0.512645 0.930718
hspe1 -| pstpip1a -0.03457 0.930702
si:dkey-108k21.14 -| npm1a -0.595823 0.930695
tyms -| si:dkey-106l3.6 -0.056178 0.930625
si:dkey-6i22.5 -| lamb1b -0.149226 0.93059
ddit4 -| marcksl1a -0.151084 0.930549
tyms -| c24h7orf50 -0.082942 0.930533
hsp90ab1 -| itgb2 -0.086174 0.930504
tpm4a -| si:ch211-193e13.5 -0.052744 0.930469
si:dkey-111e8.5 -> metrn 0.083826 0.930393
poln -| zgc:110224 -0.082682 0.930391
fam107b -> gnai2a 0.589046 0.930363
tat -> marcksl1a 0.140809 0.930359
chtf18 -> esco2 0.11553 0.930353
csf1rb -> mettl1 0.210243 0.93035
tomm40l -| smc2 -0.126223 0.930345
flna -| wdr74 -0.115839 0.930324
lygl1 -| zgc:173552 -0.086675 0.930294
si:ch211-284o19.8 -> rps13 0.906176 0.930258
tfeb -> rps7 0.945404 0.930239
sgk3 -| c1qa -0.142406 0.930207
sftpbb -> snx10b 0.082088 0.930155
tirap -> ncf2 0.145744 0.93015
mrps35 -> slc3a2a 0.066789 0.930139
yes1 -| si:dkey-102g19.3 -0.165961 0.930135
itgb2 -| e2f8 -0.089969 0.930076
LOC100148591 -> fam26f 0.072862 0.93005
si:ch211-117m20.5 -> gata1b 0.304971 0.930035
si:ch211-18i17.2 -| si:ch211-283g2.2 -0.089487 0.930007
tyms -| ncapg2 -0.07705 0.929967
LOC100334934 -> ncf2 0.107829 0.929958
prc1b -> mmp14b 0.346633 0.929944
fzd8b -> csf3r 0.049689 0.929923
lig1 -> mis12 0.144988 0.929914
itgb3b -> LOC570115 0.045495 0.929907
csf1rb -> metap1 0.207667 0.929887
si:dkey-56f14.7 -> zgc:92868 0.676759 0.929841
c1qa -> zgc:110425 0.274751 0.929838
ssuh2rs1 -| n6amt2 -0.146824 0.929824
cdc6 -| zgc:110216 -0.074515 0.929799
ube2t -> tmsb4x 0.056871 0.929776
nsa2 -| zgc:153405 -0.037863 0.929763
wdr74 -> si:ch211-266i6.3 0.121381 0.929757
top2a -| atic -0.107581 0.929692
marco -| si:dkey-56i24.1 -0.123145 0.929666
arpc5a -> ms4a17a.6 0.043755 0.92966
atic -| LOC100148591 -0.144134 0.929654
spc24 -> ncaph 0.138565 0.929626
si:dkey-172j4.3 -> fam26f 0.14701 0.929625
LOC100334934 -| dtymk -0.106989 0.929618
ncapd2 -| si:ch211-26b3.4 -0.08207 0.929611
rap1b -| si:ch211-266i6.3 -0.112273 0.929595
zgc:112234 -| LOC100334934 -0.088413 0.929554
pcbd1 -> gp1bb 0.200026 0.929534
rpl27 -> si:rp71-1g18.13 0.022175 0.929531
cks1b -> dennd2da 0.069073 0.929518
rap1b -> si:ch211-74m13.3 0.066331 0.929475
si:dkey-56f14.7 -> rpl31 0.525969 0.929461
apex1 -> si:dkey-108k21.10 0.086411 0.92943
si:dkey-106l3.6 -> chtf8 0.178414 0.929382
scd -> gata2a 0.216279 0.929368
sept12 -> pfn1 0.10512 0.929353
wdr74 -| pdcd2l -0.042985 0.929349
gng12a -> pane1 0.261379 0.929254
mki67 -| cdc6 -0.100293 0.929186
arhgdig -| mad2l1 -0.093298 0.929185
mafba -> si:ch211-113a14.22 0.154926 0.929171
ncapd2 -| tgfbi -0.075741 0.929147
rpl39 -| irf8 -0.092748 0.929085
tyw3 -> mnd1 0.136807 0.929069
mrps35 -> dsn1 0.165728 0.929022
eef1b2 -| ncaph -0.05484 0.928972
mrc1b -| primpol -0.115758 0.928958
si:dkey-6i22.5 -| ccr9a -0.080806 0.928954
socs3a -| si:ch211-113a14.22 -0.134197 0.928953
fam26f -| mgst2 -0.073496 0.92893
rad51 -| gnai2b -0.102342 0.928888
cerkl -| cdca7b -0.116405 0.928882
amt -> adoa 0.072341 0.928858
rpl11 -> si:ch211-117m20.5 0.055703 0.928839
si:dkey-172j4.3 -| nip7 -0.256419 0.928827
pus1 -> tirap 0.066421 0.928826
rad51 -| tyms -0.100345 0.928825
znhit3 -> chtf8 0.184751 0.928821
tirap -> znhit3 0.122139 0.928815
si:dkey-56m19.5 -| tubb4b -0.490308 0.928799
haus1 -| gata1b -0.147718 0.928787
zgc:110216 -| rpl31 -0.444948 0.928756
si:ch211-161h7.4 -> ncaph 0.152413 0.92874
si:ch211-39k3.2 -| haus1 -0.153767 0.928733
slc7a7 -| mmp14b -0.48945 0.928722
c1qa -| tmsb4x -0.097872 0.92872
hells -| aga -0.027382 0.928607
haus1 -| sarnp -0.495124 0.928605
si:dkey-6i22.5 -> limd2 0.518822 0.928592
mrps35 -> itgb2 0.132012 0.928582
runx1 -| tfeb -0.069154 0.928582
gnai2b -> hexb 0.165863 0.928581
si:dkey-126g1.9 -> rpl21 0.770984 0.92856
top2a -> gtse1 0.10198 0.928513
csf1rb -| ccr9a -0.085773 0.928447
c5ar1 -> mcl1a 0.510529 0.928438
si:dkey-261m9.17 -| dtymk -0.137041 0.928412
rpl5b -| dennd2da -0.092883 0.92836
efhd2 -| ponzr1 -0.149031 0.928313
si:ch211-113a14.28 -> smc4 0.189361 0.928308
c1qa -> tat 0.126693 0.928308
zgc:173915 -| gpr84 -0.077064 0.928287
slmapb -> dsn1 0.179897 0.928257
ms4a17a.10 -> chaf1b 0.190128 0.928247
h3f3a -| anxa1a -0.057957 0.928212
c1qb -| spns3 -0.093657 0.928168
mylk5 -| amt -0.089456 0.928152
LOC101885604 -| kif15 -0.187996 0.928054
cfl1 -> zgc:158446 0.11566 0.92804
h1fx -| n6amt2 -0.071862 0.928031
ndc80 -> si:dkey-56m19.5 0.069562 0.927988
rrm2 -| poln -0.145207 0.927982
zgc:110340 -| mylk5 -0.060878 0.927976
c24h7orf50 -| kif15 -0.106203 0.927957
rpl6 -> c1qc 0.059141 0.927915
f5 -| cfl1 -0.070369 0.927908
pus1 -> samsn1a 0.0898 0.927907
gpr84 -> nsa2 0.678496 0.927894
scd -> LOC100148591 0.16409 0.927879
ltb4r -| rps8a -0.712274 0.927858
phkg1a -> zgc:173915 0.145255 0.927838
si:dkey-261m9.12 -| gata1a -0.467446 0.927797
smc2 -> zgc:110340 0.104567 0.927785
hook1 -> cox8b 0.381701 0.927772
gig2q -> tcea3 0.084626 0.927703
csf1rb -| swap70b -0.083635 0.927701
ctgfa -> dachd 0.038937 0.927675
zgc:110224 -| dachd -0.095826 0.927639
rrm2 -| arpc5a -0.585908 0.927601
dhfr -| apex1 -0.072409 0.927598
si:ch211-193e13.5 -> haus5 0.125999 0.927534
cdk1 -> phkg1a 0.113455 0.927525
rpl22 -> illr4 0.040679 0.927438
zgc:173552 -> cdkn2d 0.1103 0.9274
sgk3 -| sgk3 -0.088407 0.927377
cfp -| tmsb4x -0.113254 0.927362
slc25a15a -| mnd1 -0.161697 0.92736
si:ch211-26b3.4 -| rad51 -0.173754 0.927285
apex1 -> si:dkey-102g19.3 0.087014 0.92727
naca -| si:ch211-266i6.3 -0.055773 0.927251
naca -| mki67 -0.083405 0.927244
LOC101885604 -| rplp1 -0.502664 0.927243
zgc:110425 -| mnd1 -0.07672 0.927238
si:dkey-56i24.1 -> si:dkeyp-9d4.2 0.104864 0.927237
lygl1 -| e2f8 -0.077564 0.927191
erg -| tubb4b -0.507457 0.927178
si:dkey-106l3.6 -| lamb1b -0.183986 0.927143
mcoln3a -> rpl34 0.638398 0.927135
si:ch211-113a14.18 -> ncf2 0.118649 0.927126
chtf8 -> kcnf1a 0.130087 0.927124
si:ch211-113a14.22 -> slc3a2a 0.079913 0.927114
gpr183a -| soul5 -0.076921 0.927016
ube2t -| si:dkey-261m9.12 -0.054105 0.926822
pcbd1 -| dennd2da -0.117179 0.926802
stmn1a -> chaf1a 0.189063 0.92677
caly -> ncapg2 0.097854 0.926757
cenpk -> zgc:110224 0.1 0.926718
fzd8b -| si:dkey-6i22.5 -0.091787 0.9267
itgae.1 -> cox8b 0.192705 0.926676
cdk1 -| metap1 -0.135078 0.92666
zgc:110425 -| zgc:173552 -0.059924 0.926607
kcnf1a -> LOC570115 0.058923 0.926605
socs7 -| atp1a3a -0.143985 0.926599
im:6904482 -> limd2 0.362443 0.926594
si:ch211-193e13.5 -> ncapd2 0.138893 0.926587
ndc80 -| apex1 -0.143403 0.926583
mis18a -| prim1 -0.17788 0.926581
ndc80 -| atic -0.102913 0.926559
haus5 -| zgc:173552 -0.089834 0.926478
c1qb -| itgb2 -0.160102 0.926473
smc4 -| si:dkey-106l3.6 -0.070079 0.926405
fzd8b -> samsn1a 0.076141 0.926382
esco2 -| si:dkeyp-9d4.2 -0.085543 0.926366
itgb2 -> rhag 0.539846 0.926362
hsp90ab1 -| scd -0.027915 0.926249
cks1b -| pdcd2l -0.033444 0.92621
tagln2 -> pus1 0.072256 0.926182
spns3 -| tat -0.135773 0.926167
tmsb4x -| gng12a -0.118975 0.926124
gpr84 -> sftpbb 0.127544 0.92608
si:dkey-108k21.14 -> cenpk 0.279193 0.926036
mis18a -> nkain1 0.09893 0.926024
si:ch211-39k3.2 -> moxd1 0.115645 0.925916
rps14 -| si:dkey-56m19.5 -0.079204 0.925913
esco2 -> si:dkey-106l3.6 0.093734 0.925869
cd74b -| si:dkey-188i13.7 -0.034836 0.925869
wdr74 -| si:dkey-108k21.10 -0.087368 0.925831
cks1b -> chtf18 0.11981 0.925823
si:busm1-266f07.2 -| fam107b -0.127316 0.925821
rps8a -> mafba 0.073539 0.925746
dachd -| LOC795086 -0.075399 0.925722
rpl35a -| si:busm1-266f07.2 -0.03843 0.925702
sept12 -| tyw3 -0.063784 0.925689
mis18a -| primpol -0.142654 0.925674
h1f0 -> amt 0.02964 0.925623
metrn -| rpl18a -0.542339 0.925614
zgc:86764 -| sftpbb -0.091493 0.9256
si:ch211-113a14.18 -| rpl22l1 -0.376234 0.925583
gig2q -| rpl7a -0.662066 0.925521
ms4a17a.10 -> mki67 0.232764 0.925483
rps9 -| cdk6 -0.078965 0.925447
ripply2 -> pcbd1 0.124652 0.925425
zgc:173915 -| si:ch211-74m13.3 -0.06872 0.925398
si:dkeyp-87d8.8 -> LOC100148591 0.157651 0.925359
fam26f -| aurkb -0.184213 0.925354
rpl35 -> yes1 0.040061 0.925343
poln -| prim1 -0.116788 0.925329
rpl9 -| top2a -0.054441 0.925306
erg -| si:dkey-185e18.7 -0.100952 0.925302
rpl18 -| tirap -0.035627 0.925282
cfl1 -| prim1 -0.288498 0.925249
erg -| mis18a -0.115001 0.925226
il1b -> hsp90ab1 0.744252 0.925182
im:6904482 -| c24h7orf50 -0.13692 0.925176
rpl39 -| cfp -0.081141 0.925072
LOC100148591 -> moxd1 0.114769 0.925
slc29a2 -> smc2 0.160085 0.924954
mis18a -| rplp1 -0.365378 0.924932
e2f8 -> n6amt2 0.147313 0.92493
itgb3b -| ephx2 -0.052229 0.924913
rpl36a -| si:busm1-266f07.2 -0.03642 0.924908
rpl8 -| fzd8b -0.137081 0.924901
hexb -| ube2t -0.104899 0.924893
LOC101885604 -| cth -0.116301 0.924875
zgc:162184 -> lig1 0.327186 0.924858
fam107b -| gabrp -0.051371 0.92484
slmapb -| slc25a15a -0.062337 0.924792
si:ch211-33e4.2 -> ncf2 0.066803 0.924786
h1fx -> si:dkey-5n18.1 0.063952 0.92474
slc3a2a -> rpl31 0.599525 0.924679
nkain1 -> txn 0.114609 0.924664
rpa3 -| itgb2 -0.091912 0.924653
erg -| hsp90ab1 -0.598219 0.924641
sgk3 -> hspe1 0.648099 0.924631
amt -> si:dkey-261m9.17 0.130116 0.924625
itgae.1 -> mpp4a 0.071401 0.924606
yes1 -| csf3r -0.102365 0.924537
rpl22 -> pfn1 0.056362 0.92452
si:ch211-284o19.8 -| ppardb -0.079117 0.924391
kif15 -| ncapd2 -0.074109 0.924356
actb2 -> dicp2.1 0.064166 0.924319
cecr1b -> stmn1a 0.426431 0.924274
mcl1a -| ms4a17a.9 -0.048961 0.924231
zgc:173552 -> ncf2 0.128826 0.92422
pfn1 -| slc7a7 -0.08062 0.924213
LOC101884755 -> rpl36a 0.638817 0.924209
rpl31 -| ncf2 -0.068005 0.924157
ncapd2 -| irf8 -0.087232 0.924139
moxd1 -> dtymk 0.175184 0.924109
cks1b -> grn1 0.130356 0.924095
f5 -> pcbd1 0.040011 0.924079
tirap -> kcnf1a 0.197031 0.924067
ms4a17a.10 -| vrk2 -0.066686 0.924046
tirap -> LOC570100 0.596586 0.92402
dicp2.1 -> dhfr 0.423405 0.924017
snu13b -> tmsb4x 0.037632 0.923949
mcoln3a -> cfp 0.093905 0.923923
si:dkey-22a1.3 -| tyms -0.169146 0.923918
ncapg2 -| tat -0.120027 0.923914
tcea3 -> aga 0.060417 0.923852
grn1 -| si:dkey-102g19.3 -0.09665 0.923814
mthfd1b -| cdkn2d -0.076804 0.923804
anxa1a -> adoa 0.069508 0.92377
si:ch211-283g2.2 -| chchd10 -0.157385 0.92373
rpl8 -> si:dkey-1h24.6 0.031673 0.92372
cks1b -| si:ch73-40i7.2 -0.035853 0.923667
si:dkey-56f14.7 -> tspan5a 0.707351 0.923615
cdca7b -> fam107b 0.129683 0.923606
socs7 -> sgk3 0.10212 0.923568
rps12 -> si:rp71-1g18.13 0.021021 0.923544
LOC100334934 -| gp1bb -0.237712 0.923537
slc25a15a -> mis18a 0.122913 0.923533
prim1 -> smc2 0.16046 0.923505
chaf1b -> si:dkey-22a1.3 0.092696 0.923505
rps19 -> slc3a2a 0.043524 0.923449
fam26f -| galm -0.09184 0.92341
zgc:101000 -| tyms -0.108755 0.923358
gng12a -| si:dkey-185e18.7 -0.088149 0.923344
LOC101885604 -| mrc1b -0.174358 0.923325
f5 -| fzd8b -0.179856 0.923288
rpl35 -| socs7 -0.021239 0.923259
cd74b -| smc2 -0.107201 0.923214
ncapd2 -| si:ch211-113a14.22 -0.091558 0.923214
si:ch211-193e13.5 -> e2f8 0.12406 0.923198
flna -> irf8 0.089957 0.923189
socs7 -| si:dkeyp-9d4.2 -0.160309 0.923188
cks1b -| si:ch211-113a14.22 -0.060499 0.923179
si:dkey-172j4.3 -| chchd10 -0.189102 0.923157
erg -> scd 0.070134 0.923156
srgn -> LOC100536757 0.04922 0.923122
fli1b -> pfn1 0.114763 0.923117
haus5 -| LOC100536757 -0.090225 0.92309
itgae.1 -> ephx2 0.076256 0.923036
spc25 -> c24h7orf50 0.13805 0.923018
sele -| si:ch211-283g2.2 -0.04681 0.922976
rpl11 -> ltb4r 0.044916 0.922954
tirap -| serpinb1 -0.311851 0.92294
dck -| tyms -0.06578 0.922931
LOC100334934 -| mgst2 -0.048871 0.92287
csf3r -| limd2 -0.574039 0.922855
grap2a -> ncaph 0.125229 0.922821
si:dkey-106l3.6 -| si:dkey-56m19.5 -0.083782 0.922801
adoa -> ube2t 0.155302 0.922794
si:dkey-106l3.6 -| c1qc -0.110427 0.922753
zgc:198419 -> atp6v0ca 0.975408 0.922703
si:dkeyp-9d4.2 -| mki67 -0.196328 0.922691
tyw3 -| ncapd2 -0.12404 0.922679
si:dkey-106l3.6 -> nkain1 0.110086 0.922654
flna -> si:ch73-237c6.1 0.078108 0.922595
si:ch73-237c6.1 -| nkain1 -0.096713 0.922567
si:dkey-261m9.12 -| hspe1 -0.406211 0.922551
si:dkey-106l3.6 -| ripply2 -0.034254 0.922479
spns3 -| ssuh2rs1 -0.131196 0.922472
tnfrsf9a -| cyp3c1 -0.025153 0.922472
slmapb -| si:dkey-88e18.2 -0.045745 0.922471
cfl1 -> si:dkey-172j4.3 0.058365 0.922422
dck -| cenpk -0.111457 0.922421
erg -> socs3a 0.718915 0.922407
si:ch211-39k3.2 -| tcea3 -0.06627 0.922382
mylk5 -> fam107b 0.152901 0.922381
tnfrsf9a -| tfeb -0.031502 0.922374
tcea3 -| tpm4a -1.306256 0.922334
si:ch211-18i17.2 -> zgc:110224 0.106863 0.922312
dicp2.1 -> erg 0.085947 0.922309
il1b -| c1qa -0.152159 0.922295
pbk -> c1qc 0.081461 0.922256
tcea3 -> ssuh2rs1 0.117815 0.922216
swap70b -> blf 0.729033 0.922204
rpl10a -| gabrp -0.026017 0.922162
nip7 -| sc:d0284 -0.048618 0.922071
prc1b -> ponzr1 0.18696 0.922068
cox8b -> LOC101884755 0.066498 0.922053
